EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,ABSOLUTE_ROWNUMBER,,,
5628302,WALTON CO.,SANTA ROSA BEACH,01/07/1998,1125,Thunderstorm Wind,50, ,0,0,30000,0,FL,EST, ,2072393,C,131,TAE,0,0, , , , , , , , ,SANTA ROSA BEACH,30.37,-86.23,30.37,-86.23,19,,,
5634291,LAKE CO.,CLERMONT,01/07/1998,1200,Flash Flood, , ,0,0,85000,0,FL,EST, ,2073410,C,69,MLB,0,0, , , , , , , , ,CLERMONT, , , , ,20,,,
5634292,OSCEOLA CO.,KISSIMMEE,01/07/1998,1200,Flash Flood, , ,0,0,100000,0,FL,EST, ,2073410,C,97,MLB,0,0, , , , , , , , ,KISSIMMEE, , , , ,21,,,
5634226,HERNANDO CO.,SPRING HILL,01/08/1998,430,Flood, , ,0,0,5000,0,FL,EST, ,2073674,C,53,TBW,0,0, , , , , , , , ,BROOKSVILLE, , , , ,22,,,
5634227,PASCO CO.,ARIPEKA,01/08/1998,430,Flood, , ,0,0,200000,0,FL,EST, ,2073675,C,101,TBW,0,0, , , , , , , , ,NEW PORT RICHEY, , , , ,23,,,
5634228,PASCO CO.,RICHLAND,01/08/1998,530,Thunderstorm Wind,50, ,0,0,0,0,FL,EST, ,1056778,C,101,TBW,0,0, , , , , , , , ,RICHLAND,28.28,-82.15,28.28,-82.15,24,,,
5631054,MARION CO.,OCALA,01/08/1998,1000,Flash Flood, , ,0,0,20000,0,FL,EST, ,2072700,C,83,JAX,0,0, , , , , , , , ,OCALA, , , , ,25,,,
5634229,HIGHLANDS CO.,SEBRING,01/08/1998,1012,Thunderstorm Wind, , ,0,0,15000,0,FL,EST, ,2073676,C,55,TBW,0,0, , , , , , , , ,SEBRING,27.5,-81.45,27.5,-81.45,26,,,
5634230,LEE CO.,FT MYERS,01/08/1998,1100,Thunderstorm Wind, , ,0,0,8000,0,FL,EST, ,2073677,C,71,TBW,0,0, , , , ,1,NE,1,NE,FT MYERS, , , , ,27,,,
5634330,LEE CO.,CAPE CORAL,01/08/1998,1130,Flood, , ,0,0,25000,0,FL,EST, ,2073678,C,71,TBW,0,0, , , , , , , , ,CAPE CORAL, , , , ,28,,,
5627117,MIAMI-DADE CO.,CORAL GABLES,01/08/1998,2000,Thunderstorm Wind,78, ,0,0,0,0,FL,EST, ,2072332,C,86,MFL,0,0, , , , , , , , ,CORAL GABLES,25.75,-80.25,25.75,-80.25,29,,,
5627116,MIAMI-DADE CO.,MIAMI,01/08/1998,2015,Tornado, ,F0,0,0,30000,0,FL,EST, ,2072331,C,86,MFL,0,0, , ,0.1,125, , , , ,MIAMI,25.77,-80.2,25.77,-80.2,30,,,
5634331,CITRUS CO.,CITRUS SPGS,01/11/1998,800,Flood, , ,0,0,20000,0,FL,EST, ,1056782,C,17,TBW,0,0, , , , ,1,N, , ,CITRUS SPGS, , , , ,31,,,
5634332,PASCO CO.,PORT RICHEY,01/15/1998,1245,Flood, , ,0,0,20000,0,FL,EST, ,2073679,C,101,TBW,0,0, , , , , , , , ,PORT RICHEY, , , , ,32,,,
5628303,FRANKLIN CO.,APALACHICOLA,01/15/1998,1445,Thunderstorm Wind,50, ,0,0,15000,0,FL,EST, ,2072393,C,37,TAE,0,0, , , , , , , , ,APALACHICOLA,29.73,-84.98,29.73,-84.98,33,,,
5634333,SARASOTA CO.,SARASOTA,01/16/1998,800,Flood, , ,0,0,5000,0,FL,EST, ,2073680,C,115,TBW,0,0, , , , ,25,SE,25,SE,SARASOTA, , , , ,34,,,
5627237,COASTAL BROWARD (ZONE), ,01/21/1998,2100,Flood, , ,0,0,0,0,FL,EST, ,2072333,Z,72,MFL,0,0, , , , , , , , , , , , , ,35,,,
5634334,PASCO CO.,ZEPHYRHILLS,01/22/1998,800,Flood, , ,0,0,0,0,FL,EST, ,2073681,C,101,TBW,0,0, , , , ,18,W,18,W,ZEPHYRHILLS, , , , ,36,,,
5628304,BAY CO.,CAMP FLOWERS,01/22/1998,1615,Thunderstorm Wind,50, ,0,0,20000,0,FL,EST, ,2072393,C,5,TAE,0,0, , , , , , , , ,CAMP FLOWERS,30.32,-85.55,30.32,-85.55,37,,,
5634335,HILLSBOROUGH CO.,TAMPA,01/23/1998,800,Flood, , ,0,0,50000,0,FL,EST, ,2073682,C,57,TBW,0,0, , , , ,21,SSE,21,SSE,TAMPA, , , , ,38,,,
5634338,DE SOTO CO.,ARCADIA,01/23/1998,800,Flood, , ,0,0,200000,0,FL,EST, ,2073685,C,27,TBW,0,0, , , , ,1,W,1,W,ARCADIA, , , , ,39,,,
5634337,DE SOTO CO.,ARCADIA,01/23/1998,800,Flood, , ,0,0,100000,0,FL,EST, ,2073684,C,27,TBW,0,0, , , , ,8,W,8,W,ARCADIA, , , , ,40,,,
5634336,MANATEE CO.,BRADENTON,01/23/1998,800,Flood, , ,0,0,50000,400000,FL,EST, ,2073683,C,81,TBW,0,0, , , , ,21,SSE,21,SSE,BRADENTON, , , , ,41,,,
5634340,CHARLOTTE CO.,GROVE CITY,01/23/1998,815,Tornado, ,F0,0,0,100000,0,FL,EST, ,2073687,C,15,TBW,0,0, , ,0.6,40, , , , ,GROVE CITY,26.92,-82.32,26.92,-82.32,42,,,
5634342,SARASOTA CO.,NORTH PORT,01/23/1998,915,Tornado, ,F0,0,0,5000,0,FL,EST, ,2073689,C,115,TBW,0,0, , ,0.1,5, , , , ,NORTH PORT,27,-82.07,27,-82.07,43,,,
5634436,HILLSBOROUGH CO.,TAMPA,01/23/1998,925,Tornado, ,F0,0,0,75000,0,FL,EST, ,2073690,C,57,TBW,0,0, , ,0.9,10,6,N,7,N,TAMPA,28.07,-82.47,28.08,-82.47,44,,,
5634551,HIGHLANDS CO.,AVON PARK,01/23/1998,945,Tornado, ,F0,0,0,10000,0,FL,EST, ,2073691,C,55,TBW,0,0, , ,0.3,10,2,S,2,S,AVON PARK,27.57,-81.52,27.57,-81.52,45,,,
5634552,MANATEE CO.,COUNTYWIDE,01/23/1998,1000,Flood, , ,0,0,150000,0,FL,EST, ,2073692,C,81,TBW,0,0, , , , , , , , ,COUNTYWIDE, , , , ,46,,,
5634553,SARASOTA CO.,COUNTYWIDE,01/23/1998,1000,Flood, , ,0,0,250000,0,FL,EST, ,2073693,C,115,TBW,0,0, , , , , , , , ,COUNTYWIDE, , , , ,47,,,
5634556,HARDEE CO.,COUNTYWIDE,01/23/1998,1100,Flood, , ,0,0,10000,0,FL,EST, ,2073696,C,49,TBW,0,0, , , , , , , , ,COUNTYWIDE, , , , ,48,,,
5634557,POLK CO.,COUNTYWIDE,01/23/1998,1100,Flood, , ,0,0,10000,0,FL,EST, ,2073696,C,105,TBW,0,0, , , , , , , , ,COUNTYWIDE, , , , ,49,,,
5634294,BREVARD CO.,MALABAR,01/23/1998,1330,Flash Flood, , ,0,0,30000,0,FL,EST, ,2073411,C,9,MLB,0,0, , , , , , , , ,MALABAR, , , , ,50,,,
5634555,MANATEE CO.,BRADENTON,01/23/1998,1900,Flash Flood, , ,0,0,1200000,0,FL,EST, ,2073695,C,81,TBW,0,0, , , , , , , , ,MYAKKA HEAD, , , , ,51,,,
5634554,HARDEE CO.,ZOLFO SPGS,01/24/1998,800,Flood, , ,0,0,50000,0,FL,EST, ,2073694,C,49,TBW,0,0, , , , ,1,N,1,N,ZOLFO SPGS, , , , ,52,,,
5638640,SARASOTA CO.,SARASOTA,02/01/1998,0,Flood, , ,0,0,10000,0,FL,EST, ,2074722,C,115,TBW,0,0, , , , ,25,SE,25,SE,SARASOTA, , , , ,53,,,
5638642,CITRUS CO.,CITRUS SPGS,02/01/1998,0,Flood, , ,0,0,5000,0,FL,EST, ,2074724,C,17,TBW,0,0, , , , ,1,N,1,N,CITRUS SPGS, , , , ,54,,,
5638641,DE SOTO CO.,ARCADIA,02/01/1998,0,Flood, , ,0,0,5000,0,FL,EST, ,2074723,C,27,TBW,0,0, , , , ,1,W,1,W,ARCADIA, , , , ,55,,,
5643647,VOLUSIA (ZONE), ,02/02/1998,1,High Wind,55, ,0,0,50000,0,FL,EST, ,2076258,Z,41,MLB,0,0, , , , , , , , , , , , , ,56,,,
5634121,INLAND DADE (ZONE), ,02/02/1998,800,High Wind,40, ,0,0,0,0,FL,EST, ,2073406,Z,73,MFL,0,0, , , , , , , , , , , , , ,57,,,
5634120,INLAND BROWARD (ZONE), ,02/02/1998,800,High Wind,40, ,0,0,0,0,FL,EST, ,2073406,Z,71,MFL,0,0, , , , , , , , , , , , , ,58,,,
5634117,COASTAL BROWARD (ZONE), ,02/02/1998,800,High Wind,40, ,0,0,0,0,FL,EST, ,2073406,Z,72,MFL,0,0, , , , , , , , , , , , , ,59,,,
5634215,COASTAL COLLIER (ZONE), ,02/02/1998,800,High Wind,40, ,0,0,0,0,FL,EST, ,2073406,Z,69,MFL,0,0, , , , , , , , , , , , , ,60,,,
5634118,COASTAL DADE (ZONE), ,02/02/1998,800,High Wind,40, ,0,0,0,0,FL,EST, ,2073406,Z,74,MFL,0,0, , , , , , , , , , , , , ,61,,,
5634119,COASTAL PALM BEACH (ZONE), ,02/02/1998,800,High Wind,40, ,0,0,0,0,FL,EST, ,2073406,Z,68,MFL,0,0, , , , , , , , , , , , , ,62,,,
5634116,MAINLAND MONROE (ZONE), ,02/02/1998,800,High Wind,40, ,0,0,0,0,FL,EST, ,2073406,Z,75,MFL,0,0, , , , , , , , , , , , , ,63,,,
5638643,CITRUS CO.,HOLDER,02/02/1998,800,Flood, , ,0,0,500000,0,FL,EST, ,2074725,C,17,TBW,0,0, , , , , , , , ,HOLDER, , , , ,64,,,
5634124,MONROE/MIDDLE KEYS (ZONE), ,02/02/1998,800,High Wind,40, ,0,0,0,0,FL,EST, ,2073406,Z,77,MFL,0,0, , , , , , , , , , , , , ,65,,,
5634125,MONROE/UPPER KEYS (ZONE), ,02/02/1998,800,High Wind,40, ,0,0,0,0,FL,EST, ,2073406,Z,76,MFL,0,0, , , , , , , , , , , , , ,66,,,
5634122,INLAND PALM BEACH (ZONE), ,02/02/1998,800,High Wind,40, ,0,0,0,0,FL,EST, ,2073406,Z,67,MFL,0,0, , , , , , , , , , , , , ,67,,,
5634123,MONROE/LOWER KEYS (ZONE), ,02/02/1998,800,High Wind,40, ,1,0,0,0,FL,EST, ,2073406,Z,78,MFL,0,0, , , , , , , , , , , , , ,68,,,
5634115,COASTAL COLLIER (ZONE), ,02/02/1998,1200,High Wind,40, ,0,0,0,0,FL,EST, ,2073405,Z,69,MFL,0,0, , , , , , , , , , , , , ,69,,,
5634126,MONROE CO.,DUCK KEY,02/02/1998,1540,Thunderstorm Wind,65, ,0,0,0,0,FL,EST, ,2073406,C,87,MFL,0,0, , , , , , , , ,DUCK KEY,24.8,-80.8,24.8,-80.8,70,,,
5634127,MONROE CO.,BIG PINE,02/02/1998,1625,Thunderstorm Wind,65, ,0,0,0,0,FL,EST, ,2073406,C,87,MFL,0,0, , , , , , , , ,BIG PINE,24.67,-81.35,24.67,-81.35,71,,,
5634128,MONROE CO.,DUCK KEY,02/02/1998,1725,Thunderstorm Wind,71, ,0,0,0,0,FL,EST, ,2073406,C,87,MFL,0,0, , , , , , , , ,DUCK KEY,24.8,-80.8,24.8,-80.8,72,,,
5634208,MONROE CO.,MARATHON,02/02/1998,1735,Thunderstorm Wind,61, ,0,0,0,0,FL,EST, ,2073406,C,87,MFL,0,0, , , , , , , , ,MARATHON,24.7,-81.08,24.7,-81.08,73,,,
5634204,MONROE CO.,DUCK KEY,02/02/1998,1740,Thunderstorm Wind,85, ,0,0,0,0,FL,EST, ,2073406,C,87,MFL,0,0, , , , , , , , ,DUCK KEY,24.8,-80.8,24.8,-80.8,74,,,
5634114,COLLIER CO.,MARCO,02/02/1998,1837,Funnel Cloud, , ,0,0,0,0,FL,EST, ,2073405,C,21,MFL,0,0, , , , , , , , ,MARCO, , , , ,75,,,
5634206,MONROE CO.,MARATHON,02/02/1998,1847,Tornado, ,F1,0,0,20000000,0,FL,EST, ,2073406,C,87,MFL,0,0, , ,1,50, , , , ,MARATHON,24.7,-81.08,24.7,-81.08,76,,,
5638644,CHARLOTTE CO.,ENGLEWOOD,02/02/1998,1900,Thunderstorm Wind, , ,0,0,50000,0,FL,EST, ,1057890,C,15,TBW,0,0, , , , , , , , ,PORT CHARLOTTE,26.98,-82.33,26.97,-82.1,77,,,
5638645,LEE CO.,CAPE CORAL,02/02/1998,1900,Thunderstorm Wind, , ,0,0,10000,0,FL,EST, ,2074726,C,71,TBW,0,0, , , , , , , , ,CAPE CORAL,26.6,-81.97,26.6,-81.97,78,,,
5634207,MONROE CO.,ISLAMORADA,02/02/1998,1910,Tornado, ,F0,0,0,0,0,FL,EST, ,2073406,C,87,MFL,0,0, , ,0.5,25, , , , ,ISLAMORADA,24.92,-80.63,24.92,-80.63,79,,,
5638646,SARASOTA CO.,VENICE,02/02/1998,1915,Thunderstorm Wind, , ,0,0,5000,0,FL,EST, ,2074727,C,115,TBW,0,0, , , , , , , , ,VENICE, , , , ,80,,,
5638647,PINELLAS CO.,INDIAN ROCKS BEACH,02/02/1998,1920,Thunderstorm Wind, , ,0,0,50000,0,FL,EST, ,2074728,C,103,TBW,0,0, , , , , , , , ,BELLEAIR BEACH,27.87,-82.85,27.9,-82.78,81,,,
5638648,PASCO CO.,NEW PORT RICHEY,02/02/1998,1940,Thunderstorm Wind, , ,0,0,50000,0,FL,EST, ,2074729,C,101,TBW,0,0, , , , , , , , ,NEW PORT RICHEY,28.25,-82.72,28.25,-82.72,82,,,
5638739,PASCO CO.,DADE CITY,02/02/1998,1945,Tornado, ,F0,0,0,5000,0,FL,EST, ,2074730,C,101,TBW,0,0, , ,0.1,5,6,WSW,6,WSW,DADE CITY,28.33,-82.27,28.33,-82.27,83,,,
5638740,PASCO CO.,HUDSON,02/02/1998,1946,Thunderstorm Wind,56, ,0,0,25000,0,FL,EST, ,2074731,C,101,TBW,0,0, , , , ,3,S,3,S,HUDSON,28.32,-82.7,28.32,-82.7,84,,,
5634209,MONROE CO.,KEY LARGO,02/02/1998,1952,Thunderstorm Wind,73, ,0,0,0,0,FL,EST, ,2073406,C,87,MFL,0,0, , , , , , , , ,KEY LARGO,25.08,-80.45,25.08,-80.45,85,,,
5634290,BROWARD CO.,HOLLYWOOD,02/02/1998,2000,Thunderstorm Wind,60, ,0,0,0,0,FL,EST, ,2073409,C,11,MFL,0,0, , , , , , , , ,DAVIE,26.02,-80.15,26.07,-80.23,86,,,
5634210,MONROE CO.,LONG KEY,02/02/1998,2000,Thunderstorm Wind,104, ,0,0,0,0,FL,EST, ,2073406,C,87,MFL,0,0, , , , , , , , ,LONG KEY,24.82,-80.82,24.82,-80.82,87,,,
5634211,MIAMI-DADE CO.,(HST)HOMESTEAD AFB,02/02/1998,2011,Thunderstorm Wind,57, ,0,0,0,0,FL,EST, ,2073406,C,86,MFL,0,0, , , , , , , , ,(HST)HOMESTEAD AFB,25.48,-80.38,25.48,-80.38,88,,,
5634212,MIAMI-DADE CO.,CUTLER RIDGE,02/02/1998,2015,Thunderstorm Wind,61, ,0,0,0,0,FL,EST, ,2073406,C,86,MFL,0,0, , , , , , , , ,CUTLER RIDGE,25.58,-80.33,25.58,-80.33,89,,,
5634213,MIAMI-DADE CO.,(MIA)MIAMI INTL,02/02/1998,2022,Tornado, ,F2,0,6,175000000,0,FL,EST, ,2073406,C,86,MFL,0,0, , ,14,200, , , , ,CAROL CITY,25.8,-80.28,25.93,-80.27,90,,,
5638741,PINELLAS CO.,ST PETERSBURG,02/02/1998,2032,Thunderstorm Wind, , ,0,0,75000,0,FL,EST, ,2074732,C,103,TBW,0,0, , , , ,6,N,4,N,ST PETERSBURG,27.85,-82.67,27.82,-82.67,91,,,
5634214,BROWARD CO.,MIRAMAR,02/02/1998,2034,Tornado, ,F1,0,0,30000000,0,FL,EST, ,2073406,C,11,MFL,0,0, , ,7,200, , , , ,PLANTATION,25.87,-80.35,26.08,-80.2,92,,,
5638742,HILLSBOROUGH CO.,TAMPA,02/02/1998,2050,Thunderstorm Wind, , ,0,0,100000,0,FL,EST, ,2074733,C,57,TBW,0,0, , , , ,11,NW,13,N,TAMPA,28.1,-82.6,28.17,-82.47,93,,,
5638744,HILLSBOROUGH CO.,COUNTYWIDE,02/02/1998,2100,Flood, , ,0,0,10000,0,FL,EST, ,2074734,C,57,TBW,0,0, , , , , , , , ,COUNTYWIDE, , , , ,94,,,
5638743,HERNANDO CO.,COUNTYWIDE,02/02/1998,2100,Flood, , ,0,0,20000,0,FL,EST, ,2074734,C,53,TBW,0,0, , , , , , , , ,COUNTYWIDE, , , , ,95,,,
5638746,PINELLAS CO.,COUNTYWIDE,02/02/1998,2100,Flood, , ,0,0,5000,0,FL,EST, ,2074734,C,103,TBW,0,0, , , , , , , , ,COUNTYWIDE, , , , ,96,,,
5638745,PASCO CO.,COUNTYWIDE,02/02/1998,2100,Flood, , ,0,0,10000,0,FL,EST, ,2074734,C,101,TBW,0,0, , , , , , , , ,COUNTYWIDE, , , , ,97,,,
5634112,GLADES CO.,LAKEPORT,02/02/1998,2130,Thunderstorm Wind,60, ,0,0,0,0,FL,EST, ,2073404,C,43,MFL,0,0, , , , , , , , ,LAKEPORT,26.97,-81.13,26.97,-81.13,98,,,
5634113,HENDRY CO.,CLEWISTON,02/02/1998,2130,Thunderstorm Wind,60, ,0,0,0,0,FL,EST, ,2073404,C,51,MFL,0,0, , , , , , , , ,CLEWISTON,26.75,-80.93,26.75,-80.93,99,,,
5634111,GLADES CO.,LAKEPORT,02/02/1998,2150,Tornado, ,F1,0,0,100000,0,FL,EST, ,2073404,C,43,MFL,0,0, , ,0.2,25, , , , ,LAKEPORT,26.97,-81.13,26.97,-81.13,100,,,
5643648,OKEECHOBEE CO.,OKEECHOBEE,02/02/1998,2220,Thunderstorm Wind,50, ,0,0,5000,0,FL,EST, ,2076258,C,93,MLB,0,0, , , , , , , , ,OKEECHOBEE,27.25,-80.83,27.25,-80.83,101,,,
5643649,INDIAN RIVER CO.,VERO BEACH,02/02/1998,2300,Thunderstorm Wind,55, ,0,0,40000,0,FL,EST, ,2076258,C,61,MLB,0,0, , , , , , , , ,VERO BEACH,27.63,-80.4,27.63,-80.4,102,,,
5643650,MARTIN CO.,STUART,02/02/1998,2305,Thunderstorm Wind,53, ,0,0,0,0,FL,EST, ,2076258,C,85,MLB,0,0, , , , , , , , ,STUART,27.2,-80.25,27.2,-80.25,103,,,
5643651,ST. LUCIE CO.,FT PIERCE,02/02/1998,2330,Tornado, ,F0,0,0,30000,0,FL,EST, ,2076258,C,111,MLB,0,0, , ,0.4,50,10,S,10,S,FT PIERCE,27.3,-80.33,27.3,-80.33,104,,,
5638747,PASCO CO.,ZEPHYRHILLS,02/03/1998,800,Flood, , ,0,0,5000,0,FL,EST, ,2074735,C,101,TBW,0,0, , , , ,18,W,18,W,ZEPHYRHILLS, , , , ,105,,,
5638748,MANATEE CO.,BRADENTON,02/03/1998,800,Flood, , ,0,0,5000,75000,FL,EST, ,2074736,C,81,TBW,0,0, , , , ,27,E,27,E,BRADENTON, , , , ,106,,,
5639683,HILLSBOROUGH CO.,BRANDON,02/03/1998,2100,Thunderstorm Wind, , ,0,0,30000,0,FL,EST, ,2074737,C,57,TBW,0,0, , , , , , , , ,BRANDON,27.93,-82.28,27.93,-82.28,107,,,
5639684,LEE CO.,CAPE CORAL,02/04/1998,1000,High Wind, , ,0,0,15000,0,FL,EST, ,1057903,C,71,TBW,0,0, , , , , , , , ,CAPE CORAL, , , , ,108,,,
5639767,POLK CO.,LAKELAND,02/04/1998,1000,High Wind, , ,0,0,3000,0,FL,EST, ,2074738,C,105,TBW,0,0, , , , , , , , ,WINTER HAVEN, , , , ,109,,,
5633986,COLLIER CO.,GOODLAND,02/06/1998,1956,Tornado, ,F1,0,0,0,0,FL,EST, ,2073400,C,21,MFL,0,0, , ,0.2,40, , , , ,GOODLAND,25.92,-81.65,25.92,-81.65,110,,,
5633987,COLLIER CO.,MARCO,02/06/1998,1959,Tornado, ,F0,0,0,50000,0,FL,EST, ,2073400,C,21,MFL,0,0, , ,0.2,25, , , , ,MARCO,25.97,-81.73,25.97,-81.73,111,,,
5639768,LEE CO.,CAPE CORAL,02/06/1998,2015,Thunderstorm Wind, , ,0,0,5000,0,FL,EST, ,2074739,C,71,TBW,0,0, , , , , , , , ,CAPE CORAL,26.6,-81.97,26.6,-81.97,112,,,
5634107,PALM BEACH CO.,DELRAY BEACH,02/06/1998,2135,Tornado, ,F1,0,0,0,0,FL,EST, ,2073401,C,99,MFL,0,0, , ,0.2,25, , , , ,DELRAY BEACH,26.47,-80.07,26.47,-80.07,113,,,
5629932,SANTA ROSA CO.,PACE,02/11/1998,230,Thunderstorm Wind,50, ,0,0,5000,0,FL,CST, ,2072907,C,113,MOB,0,0, , , , , , , , ,MILTON,30.6,-87.15,30.63,-87.03,114,,,
5639769,MANATEE CO.,BRADENTON,02/15/1998,800,Flood, , ,0,0,25000,250000,FL,EST, ,2074740,C,81,TBW,0,0, , , , ,27,E,27,E,BRADENTON, , , , ,115,,,
5634108,COASTAL DADE (ZONE), ,02/15/1998,1200,High Wind,40, ,0,0,0,0,FL,EST, ,2073402,Z,74,MFL,0,0, , , , , , , , , , , , , ,116,,,
5629936,COASTAL ESCAMBIA (ZONE), ,02/15/1998,1500,Flood, , ,0,0,30000,0,FL,CST, ,2072910,Z,2,MOB,0,0, , , , , , , , , , , , , ,117,,,
5639770,LEE CO.,CAPE CORAL,02/15/1998,1935,Tornado, ,F0,0,0,20000,0,FL,EST, ,2074741,C,71,TBW,0,0, , ,0.1,5,15,SW,15,SW,CAPE CORAL,26.45,-82.13,26.45,-82.13,118,,,
5639773,LEE CO.,CAPE CORAL,02/15/1998,1945,Thunderstorm Wind, , ,0,0,5000,0,FL,EST, ,2074744,C,71,TBW,0,0, , , , ,2,SW,2,SW,CAPE CORAL,26.58,-81.98,26.58,-81.98,119,,,
5639771,LEE CO.,CAPE CORAL,02/15/1998,1945,Thunderstorm Wind, , ,0,0,10000,0,FL,EST, ,2074742,C,71,TBW,0,0, , , , ,12,SW,12,SW,CAPE CORAL,26.48,-82.1,26.48,-82.1,120,,,
5639774,CHARLOTTE CO.,ENGLEWOOD,02/15/1998,2000,Thunderstorm Wind, , ,0,0,5000,0,FL,EST, ,2074745,C,15,TBW,0,0, , , , , , , , ,ENGLEWOOD, , , , ,121,,,
